group1,group2,meandiff,p-adj,lower,upper,reject
DIRECCION DE EDITORIAL UNIVERSITARIA,ESCUELA PREPARATORIA #21,1649.1855,0.0665,-27.8296,3326.2006,False
DIRECCION DE EDITORIAL UNIVERSITARIA,ESCUELA PREPARATORIA #22,2485.6112,0.0,1192.2579,3778.9646,True
DIRECCION DE EDITORIAL UNIVERSITARIA,ESCUELA PREPARATORIA #23,4194.6289,0.0,2817.1924,5572.0655,True
DIRECCION DE EDITORIAL UNIVERSITARIA,ESCUELA PREPARATORIA #24,2760.8376,0.0,864.5847,4657.0904,True
DIRECCION DE EDITORIAL UNIVERSITARIA,ESCUELA PREPARATORIA #25,3314.9062,0.0,1957.4198,4672.3925,True
DIRECCION DE EDITORIAL UNIVERSITARIA,ESCUELA Y PREPARATORIA TECNICA MEDICA,1632.8852,0.0002,329.7479,2936.0225,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE AGRONOMIA,4937.6334,0.0,3601.7466,6273.5202,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE ARQUITECTURA,1759.194,0.0,498.1299,3020.258,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE ARTES ESCENICAS,1279.8669,0.345,-195.8709,2755.6047,False
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE ARTES VISUALES,1365.2197,0.041,15.1209,2715.3186,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE CIENCIAS BIOLOGICAS,6358.2968,0.0,5094.332,7622.2616,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE CIENCIAS DE LA COMUNICACION,3260.6382,0.0,1953.4619,4567.8146,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE CIENCIAS DE LA TIERRA,8252.7217,0.0,6821.1078,9684.3356,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE CIENCIAS FISICO-MATEMATICAS,5372.4818,0.0,4091.7189,6653.2447,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE CIENCIAS FORESTALES,4785.5654,0.0,3413.1798,6157.951,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE CIENCIAS QUIMICAS,4381.3231,0.0,3118.0758,5644.5705,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE CONTADURIA PUBLICA Y ADMON.,2735.3045,0.0,1480.1168,3990.4922,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE ECONOMIA,6210.8253,0.0,4785.0237,7636.6268,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE ENFERMERIA,3755.2431,0.0,2414.2166,5096.2696,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE FILOSOFIA Y LETRAS,2831.7056,0.0,1554.286,4109.1253,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE ING. CIVIL,3135.0398,0.0,1834.2443,4435.8353,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE ING. MECANICA Y ELECTRICA,8463.1628,0.0,7221.9398,9704.3858,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE MED. VETERINARIA Y ZOOT.,3458.2886,0.0,2106.6327,4809.9444,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE MEDICINA,6313.9699,0.0,5072.3397,7555.6001,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE MUSICA,1016.2623,0.8818,-368.8468,2401.3714,False
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE ODONTOLOGIA,4737.8496,0.0,3432.5983,6043.1009,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE ORGANIZACION DEPORTIVA,2574.8702,0.0,1268.5252,3881.2152,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FAC. DE PSICOLOGIA,2709.8293,0.0,1412.4926,4007.1661,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FACULTAD DE CIENCIAS POLÍTICAS Y RELACIONES INTERNACIONALES,3827.9147,0.0,2527.0363,5128.7932,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FACULTAD DE DERECHO Y CRIMINOLOGIA,2064.1386,0.0,799.7725,3328.5047,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FACULTAD DE SALUD PUBLICA Y NUTRICION,1771.1334,0.0,450.7754,3091.4913,True
DIRECCION DE EDITORIAL UNIVERSITARIA,FACULTAD DE TRABAJO SOCIAL Y DESARROLLO HUMANO,4557.4462,0.0,3208.5327,5906.3597,True
DIRECCION DE EDITORIAL UNIVERSITARIA,GIMNASIO DE AREA MEDICA,-1678.282,0.1616,-3489.3955,132.8315,False
DIRECCION DE EDITORIAL UNIVERSITARIA,HOSPITAL UNIVERSITARIO,-2385.1798,0.0,-3613.7278,-1156.6317,True
DIRECCION DE EDITORIAL UNIVERSITARIA,IMAGEN INSTITUCIONAL,1128.5101,1.0,-1161.0009,3418.021,False
DIRECCION DE EDITORIAL UNIVERSITARIA,IMPRENTA UNIVERSITARIA,-2782.0929,0.0,-4692.1157,-872.0701,True
DIRECCION DE EDITORIAL UNIVERSITARIA,INST. DE INVESTIGACIONES SOCIALES,8849.1958,0.0,7192.6665,10505.7252,True
DIRECCION DE EDITORIAL UNIVERSITARIA,JUNTA DE GOBIERNO,-2584.4369,0.9247,-6197.575,1028.7012,False
DIRECCION DE EDITORIAL UNIVERSITARIA,LIBRERIA UNIVERSITARIA,-1982.5163,0.0,-3446.912,-518.1206,True
DIRECCION DE EDITORIAL UNIVERSITARIA,OFICINA DE LA ABOGACÍA GENERAL,4369.8579,0.0,2829.2243,5910.4916,True
DIRECCION DE EDITORIAL UNIVERSITARIA,ORQUESTA SINFONICA,-139.2389,1.0,-1589.1527,1310.6748,False
DIRECCION DE EDITORIAL UNIVERSITARIA,POLIDEPORTIVO TIGRES ESCOBEDO,11.1917,1.0,-1890.0671,1912.4506,False
DIRECCION DE EDITORIAL UNIVERSITARIA,POLIDEPORTIVO TIGRES ´ESCOBEDO´,1620.6934,0.969,-743.1368,3984.5237,False
DIRECCION DE EDITORIAL UNIVERSITARIA,RECTORIA,14037.5189,0.0,12218.7923,15856.2455,True
DIRECCION DE EDITORIAL UNIVERSITARIA,SECRETARIA ACADEMICA,846.5369,0.9999,-626.6203,2319.6942,False
DIRECCION DE EDITORIAL UNIVERSITARIA,SECRETARIA DE DESARROLLO AGROPECUARIO,6055.9734,0.0,3399.1467,8712.8,True
DIRECCION DE EDITORIAL UNIVERSITARIA,SECRETARIA DE EXT.Y CULTURA,688.2246,1.0,-797.1383,2173.5876,False
DIRECCION DE EDITORIAL UNIVERSITARIA,SECRETARIA DE RELACIONES INTERNACIONALES,2824.893,0.0022,379.6551,5270.1309,True
DIRECCION DE EDITORIAL UNIVERSITARIA,SECRETARIA DE SUSTENTABILIDAD,9800.7443,0.0,8041.814,11559.6746,True
DIRECCION DE EDITORIAL UNIVERSITARIA,SECRETARIA GENERAL,5627.7285,0.0,4018.2533,7237.2037,True
DIRECCION DE EDITORIAL UNIVERSITARIA,SECRETARÍA DE IGUALDAD E INCLUSIÓN,763.8399,1.0,-7596.561,9124.2408,False
DIRECCION DE EDITORIAL UNIVERSITARIA,SECRETARÍA DE INNOVACIÓN Y DESARROLLO DIGITAL,5783.4679,0.0,3365.1391,8201.7967,True
DIRECCION DE EDITORIAL UNIVERSITARIA,SRIA. DE INVESTIGACIÓN CIENTÍFICA Y DESARROLLO TECNOLÓGICO,5622.27,0.0,3124.5789,8119.9611,True
DIRECCION DE EDITORIAL UNIVERSITARIA,TEATRO UNIVERSITARIO,-1143.2861,0.987,-2870.1725,583.6002,False
DIRECCION DE EDITORIAL UNIVERSITARIA,TESORERIA GENERAL,4207.9304,0.0,2769.9513,5645.9096,True
DIRECCION DE EDITORIAL UNIVERSITARIA,UNIDAD DE TRANSPARENCIA,3918.8879,0.0,1375.5622,6462.2137,True
DIRECCION DE EDITORIAL UNIVERSITARIA,WORLD TRADE CENTER MONTEREY-UANL,3694.5772,0.5322,-794.1878,8183.3422,False
DIRECCION DE EDITORIAL UNIVERSITARIA,´CAPILLA ALFONSINA´ BIBLIOTECA UNIVERSITARIA,1678.1075,0.4458,-313.4138,3669.6288,False
DIRECCION DE INVESTIGACION,DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,-2693.5384,0.0,-4190.3414,-1196.7354,True
DIRECCION DE INVESTIGACION,DIRECCION DE RADIO Y TELEVISION UNIVERSITARIA,-59.5937,1.0,-2019.6772,1900.4898,False
DIRECCION DE INVESTIGACION,DIRECCION DE RECURSOS HUMANOS Y NOMINAS,-59.2325,1.0,-1675.4058,1556.9409,False
DIRECCION DE INVESTIGACION,DIRECCION DE SERVICIO SOCIAL Y PRACTICAS PROFESIONALES,1969.3627,0.0007,336.0644,3602.6609,True
DIRECCION DE INVESTIGACION,DIRECCION DE SERVICIOS GENERALES,-3399.295,0.0,-4933.4741,-1865.1158,True
DIRECCION DE INVESTIGACION,DIRECCION DE SERVICIOS MEDICOS,-2222.835,0.0,-3617.7891,-827.8809,True
DIRECCION DE INVESTIGACION,DIRECCION DE TECNOLOGIAS DE INFORMACION,-1917.1792,0.0001,-3422.7927,-411.5658,True
DIRECCION DE INVESTIGACION,DIRECCION DE UNIDADES ACADEMICAS,35333.872,0.0004,6653.8138,64013.9302,True
DIRECCION DE INVESTIGACION,DIRECCION DEL PROGRAMA DE FUTBOL AMERICANO,-3987.4961,0.0,-5852.638,-2122.3542,True
DIRECCION DE INVESTIGACION,DIRECCION DEL SISTEMA DE ESTUDIOS DE POSGRADO,3676.636,0.0,1253.5127,6099.7594,True
DIRECCION DE INVESTIGACION,DIRECCION GENERAL ADMINISTRATIVA,4283.2215,0.0,2406.6739,6159.7692,True
DIRECCION DE INVESTIGACION,DIRECCION GENERAL DE PLANEACION Y PROYECTOS ESTRATEGICOS,4171.9598,0.0,2570.0781,5773.8416,True
DIRECCION DE INVESTIGACION,DIRECCION GENERAL DE TECNOLOGÍAS Y DESARROLLO DIGITAL,998.59,0.9878,-513.3098,2510.4898,False
DIRECCION DE INVESTIGACION,DIRECCION RESPONSABILIDAD SOCIAL UNIVERSITARIA (SS),16412.762,0.0,5099.1856,27726.3384,True
DIRECCION DE INVESTIGACION,DIRECCION TECNICA DE LA RECTORIA,1412.334,1.0,-3818.9537,6643.6217,False
DIRECCION DE INVESTIGACION,DIRECCIÓN ADMINISTRATIVA DE LA SIID,13913.8195,0.0,8343.2906,19484.3484,True
DIRECCION DE INVESTIGACION,DIRECCIÓN DE ADMINISTRACIÓN DE CALIDAD,3046.4909,0.9935,-1669.0347,7762.0165,False
DIRECCION DE INVESTIGACION,DIRECCIÓN DE DESARROLLO DE MODELOS TECNOLÓGICOS,12729.0329,0.0,6959.6464,18498.4195,True
DIRECCION DE INVESTIGACION,DIRECCIÓN DE DESARROLLO INSTITUCIONAL ACADÉMICO,3702.3231,0.9387,-1528.9646,8933.6108,False
DIRECCION DE INVESTIGACION,DIRECCIÓN DE EDUCACIÓN DIGITAL,-833.6969,1.0,-2724.3606,1056.9668,False
DIRECCION DE INVESTIGACION,DIRECCIÓN DE EDUCACIÓN INCLUSIVA,1214.9115,1.0,-5032.1592,7461.9823,False
DIRECCION DE INVESTIGACION,DIRECCIÓN DE EMPRENDIMIENTO Y DESARROLLO EMPRESARIAL,-793.1912,1.0,-4291.6036,2705.2213,False
DIRECCION DE INVESTIGACION,DIRECCIÓN DE ESTUDIOS INCORPORADOS,-2745.9925,0.955,-6684.3794,1192.3944,False
DIRECCION DE INVESTIGACION,DIRECCIÓN DE FORMACIÓN INTEGRAL AL ESTUDIANTE,-2543.8283,0.294,-5430.8724,343.2157,False
DIRECCION DE INVESTIGACION,DIRECCIÓN DE FORMACIÓN Y DESARROLLO PROFESIONAL,9814.0342,0.0,6663.8394,12964.2289,True
DIRECCION DE INVESTIGACION,DIRECCIÓN DE HUMANIDADES E HISTORIA,1931.067,0.9993,-1266.0313,5128.1653,False
DIRECCION DE INVESTIGACION,DIRECCIÓN DE INNOVACIÓN EDUCATIVA,6178.6169,0.0,1958.4112,10398.8226,True
DIRECCION DE INVESTIGACION,DIRECCIÓN DE INNOVACIÓN Y DESARROLLO DE MODELOS TECNOLÓGICOS,-2041.0554,0.9999,-5558.9465,1476.8358,False
DIRECCION DE INVESTIGACION,DIRECCIÓN DE INNOVACIÓN Y EMPRENDIMIENTO,4022.4134,0.5803,-928.9769,8973.8037,False
DIRECCION DE INVESTIGACION,DIRECCIÓN DE INTERCAMBIO ACADÉMICO,4053.1148,0.0,1503.29,6602.9395,True
DIRECCION DE INVESTIGACION,DIRECCIÓN DE INVESTIGACIÓN EDUCATIVA,16819.187,0.0,9537.8877,24100.4862,True
DIRECCION DE INVESTIGACION,DIRECCIÓN DE LA UNIDAD PARA LA IGUALDAD DE GÉNERO,-528.2405,1.0,-12297.7127,11241.2317,False
DIRECCION DE INVESTIGACION,DIRECCIÓN DE PLANEACIÓN ESTRATÉGICA EN INNOVACIÓN,-4581.0003,1.0,-13318.0685,4156.068,False
DIRECCION DE INVESTIGACION,DIRECCIÓN DE RELACIONES INTERNACIONALES,3647.1642,0.0,1224.0408,6070.2875,True
DIRECCION DE INVESTIGACION,DIRECCIÓN DE SISTEMA DE ESTUDIOS DEL NIVEL MEDIO SUPERIOR,1527.5061,0.9827,-754.6681,3809.6802,False
DIRECCION DE INVESTIGACION,DIRECCIÓN DEL SISTEMA DE ESTUDIOS DE LICENCIATURA,-332.3244,1.0,-2340.8446,1676.1958,False
DIRECCION DE INVESTIGACION,DIRECCIÓN GENERAL DE RADIO Y TELEVISIÓN UNIVERSITARIA,-2308.5148,0.0,-3852.1357,-764.8939,True
DIRECCION DE INVESTIGACION,ESC.IND.Y PREPA.TEC.ALVARO OBREGON,-236.5637,1.0,-1575.1682,1102.0407,False
DIRECCION DE INVESTIGACION,ESCUELA INDUSTRIAL Y PREPARATORIA TECNICA PABLO LIVAS,-265.7096,1.0,-1645.2954,1113.8762,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA # 1,545.5364,1.0,-836.4337,1927.5065,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA # 2,1242.5465,0.2554,-149.4521,2634.5452,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA # 3,237.6554,1.0,-1141.0459,1616.3568,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA # 4,-679.8882,1.0,-2157.8834,798.1069,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA # 5,1146.5723,0.9856,-578.3429,2871.4874,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA # 6,-183.7292,1.0,-1824.2904,1456.8319,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA # 7,238.5951,1.0,-1131.4199,1608.6101,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA # 8,1639.2654,0.0021,221.8375,3056.6934,True
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA # 9,2378.1481,0.0,987.7494,3768.5468,True
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #10,-378.2603,1.0,-2186.5818,1430.0612,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #11,-2238.0811,0.001,-4121.0553,-355.1069,True
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #12,523.547,1.0,-1020.1619,2067.2558,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #13,679.8651,1.0,-937.3724,2297.1026,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #14,1385.7463,0.7349,-398.2106,3169.7032,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #15,4521.0302,0.0,3134.6493,5907.4111,True
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #16,704.3216,1.0,-721.2395,2129.8827,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #17,2928.5797,0.0,1334.0713,4523.0881,True
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #18,1979.3233,0.0001,418.8315,3539.8152,True
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #19,31.7714,1.0,-1547.7664,1611.3093,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #20,2423.3703,0.0,863.5841,3983.1564,True
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #21,292.7205,1.0,-1449.1253,2034.5663,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #22,1129.1462,0.5443,-247.2294,2505.5219,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #23,2838.1639,0.0,1382.4927,4293.8351,True
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #24,1404.3725,0.9175,-549.4499,3358.195,False
DIRECCION DE INVESTIGACION,ESCUELA PREPARATORIA #25,1958.4412,0.0,521.6335,3395.2489,True
DIRECCION DE INVESTIGACION,ESCUELA Y PREPARATORIA TECNICA MEDICA,276.4202,1.0,-1109.1533,1661.9937,False
DIRECCION DE INVESTIGACION,FAC. DE AGRONOMIA,3581.1684,0.0,2164.7501,4997.5866,True
DIRECCION DE INVESTIGACION,FAC. DE ARQUITECTURA,402.729,1.0,-943.3504,1748.8083,False
DIRECCION DE INVESTIGACION,FAC. DE ARTES ESCENICAS,-76.5981,1.0,-1625.6136,1472.4174,False
DIRECCION DE INVESTIGACION,FAC. DE ARTES VISUALES,8.7547,1.0,-1421.0753,1438.5848,False
DIRECCION DE INVESTIGACION,FAC. DE CIENCIAS BIOLOGICAS,5001.8318,0.0,3653.0345,6350.6291,True
DIRECCION DE INVESTIGACION,FAC. DE CIENCIAS DE LA COMUNICACION,1904.1732,0.0,514.8003,3293.5462,True
DIRECCION DE INVESTIGACION,FAC. DE CIENCIAS DE LA TIERRA,6896.2567,0.0,5389.2181,8403.2953,True
DIRECCION DE INVESTIGACION,FAC. DE CIENCIAS FISICO-MATEMATICAS,4016.0168,0.0,2651.4654,5380.5683,True
DIRECCION DE INVESTIGACION,FAC. DE CIENCIAS FORESTALES,3429.1004,0.0,1978.2078,4879.993,True
DIRECCION DE INVESTIGACION,FAC. DE CIENCIAS QUIMICAS,3024.8581,0.0,1676.7331,4372.9831,True
DIRECCION DE INVESTIGACION,FAC. DE CONTADURIA PUBLICA Y ADMON.,1378.8395,0.0298,38.2638,2719.4152,True
DIRECCION DE INVESTIGACION,FAC. DE ECONOMIA,4854.3603,0.0,3352.842,6355.8785,True
DIRECCION DE INVESTIGACION,FAC. DE ENFERMERIA,2398.7781,0.0,977.5114,3820.0448,True
DIRECCION DE INVESTIGACION,FAC. DE FILOSOFIA Y LETRAS,1475.2406,0.0101,113.8266,2836.6547,True
DIRECCION DE INVESTIGACION,FAC. DE ING. CIVIL,1778.5748,0.0001,395.2036,3161.946,True
DIRECCION DE INVESTIGACION,FAC. DE ING. MECANICA Y ELECTRICA,7106.6978,0.0,5779.1883,8434.2073,True
DIRECCION DE INVESTIGACION,FAC. DE MED. VETERINARIA Y ZOOT.,2101.8236,0.0,670.5232,3533.1239,True
DIRECCION DE INVESTIGACION,FAC. DE MEDICINA,4957.5049,0.0,3629.6146,6285.3952,True
DIRECCION DE INVESTIGACION,FAC. DE MUSICA,-340.2027,1.0,-1803.1362,1122.7307,False
DIRECCION DE INVESTIGACION,FAC. DE ODONTOLOGIA,3381.3846,0.0,1993.8227,4768.9465,True
DIRECCION DE INVESTIGACION,FAC. DE ORGANIZACION DEPORTIVA,1218.4052,0.3071,-170.1856,2606.996,False
DIRECCION DE INVESTIGACION,FAC. DE PSICOLOGIA,1353.3643,0.0697,-26.7552,2733.4838,False
DIRECCION DE INVESTIGACION,FACULTAD DE CIENCIAS POLÍTICAS Y RELACIONES INTERNACIONALES,2471.4497,0.0,1088.0005,3854.899,True
DIRECCION DE INVESTIGACION,FACULTAD DE DERECHO Y CRIMINOLOGIA,707.6736,1.0,-641.4997,2056.8469,False
DIRECCION DE INVESTIGACION,FACULTAD DE SALUD PUBLICA Y NUTRICION,414.6684,1.0,-987.1134,1816.4502,False
DIRECCION DE INVESTIGACION,FACULTAD DE TRABAJO SOCIAL Y DESARROLLO HUMANO,3200.9812,0.0,1772.2703,4629.6921,True
DIRECCION DE INVESTIGACION,GIMNASIO DE AREA MEDICA,-3034.747,0.0,-4906.0512,-1163.4429,True
DIRECCION DE INVESTIGACION,HOSPITAL UNIVERSITARIO,-3741.6448,0.0,-5057.3109,-2425.9786,True
DIRECCION DE INVESTIGACION,IMAGEN INSTITUCIONAL,-227.9549,1.0,-2565.3696,2109.4598,False
DIRECCION DE INVESTIGACION,IMPRENTA UNIVERSITARIA,-4138.5579,0.0,-6105.7473,-2171.3685,True
DIRECCION DE INVESTIGACION,INST. DE INVESTIGACIONES SOCIALES,7492.7308,0.0,5770.5994,9214.8622,True
DIRECCION DE INVESTIGACION,JUNTA DE GOBIERNO,-3940.9019,0.0106,-7584.5833,-297.2205,True
DIRECCION DE INVESTIGACION,LIBRERIA UNIVERSITARIA,-3338.9813,0.0,-4877.1951,-1800.7674,True
DIRECCION DE INVESTIGACION,OFICINA DE LA ABOGACÍA GENERAL,3013.3929,0.0,1402.4308,4624.3551,True
DIRECCION DE INVESTIGACION,ORQUESTA SINFONICA,-1495.7039,0.0691,-3020.1373,28.7294,False
DIRECCION DE INVESTIGACION,POLIDEPORTIVO TIGRES ESCOBEDO,-1345.2733,0.9677,-3303.9546,613.408,False
DIRECCION DE INVESTIGACION,POLIDEPORTIVO TIGRES ´ESCOBEDO´,264.2284,1.0,-2146.0289,2674.4858,False
DIRECCION DE INVESTIGACION,RECTORIA,12681.0539,0.0,10802.3806,14559.7272,True
DIRECCION DE INVESTIGACION,SECRETARIA ACADEMICA,-509.9281,1.0,-2056.4854,1036.6292,False
DIRECCION DE INVESTIGACION,SECRETARIA DE DESARROLLO AGROPECUARIO,4699.5084,0.0,2001.2913,7397.7254,True
DIRECCION DE INVESTIGACION,SECRETARIA DE EXT.Y CULTURA,-668.2404,1.0,-2226.4285,889.9477,False
DIRECCION DE INVESTIGACION,SECRETARIA DE RELACIONES INTERNACIONALES,1468.428,0.9997,-1021.7196,3958.5757,False
DIRECCION DE INVESTIGACION,SECRETARIA DE SUSTENTABILIDAD,8444.2793,0.0,6623.4326,10265.1261,True
DIRECCION DE INVESTIGACION,SECRETARIA GENERAL,4271.2635,0.0,2594.3444,5948.1826,True
DIRECCION DE INVESTIGACION,SECRETARÍA DE IGUALDAD E INCLUSIÓN,-592.6251,1.0,-8966.2713,7781.0211,False
DIRECCION DE INVESTIGACION,SECRETARÍA DE INNOVACIÓN Y DESARROLLO DIGITAL,4427.0029,0.0,1963.2738,6890.7321,True
DIRECCION DE INVESTIGACION,SRIA. DE INVESTIGACIÓN CIENTÍFICA Y DESARROLLO TECNOLÓGICO,4265.805,0.0,1724.1308,6807.4792,True
DIRECCION DE INVESTIGACION,TEATRO UNIVERSITARIO,-2499.7511,0.0,-4289.6627,-709.8396,True
DIRECCION DE INVESTIGACION,TESORERIA GENERAL,2851.4654,0.0,1338.3788,4364.552,True
DIRECCION DE INVESTIGACION,UNIDAD DE TRANSPARENCIA,2562.4229,0.0588,-24.1101,5148.9559,False
DIRECCION DE INVESTIGACION,WORLD TRADE CENTER MONTEREY-UANL,2338.1122,1.0,-2175.2744,6851.4988,False
DIRECCION DE INVESTIGACION,´CAPILLA ALFONSINA´ BIBLIOTECA UNIVERSITARIA,321.6425,1.0,-1724.7701,2368.055,False
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION DE RADIO Y TELEVISION UNIVERSITARIA,2633.9447,0.0,1005.6024,4262.2871,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION DE RECURSOS HUMANOS Y NOMINAS,2634.3059,0.0,1442.0024,3826.6095,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION DE SERVICIO SOCIAL Y PRACTICAS PROFESIONALES,4662.9011,0.0,3447.4856,5878.3165,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION DE SERVICIOS GENERALES,-705.7565,0.9906,-1784.3098,372.7967,False
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION DE SERVICIOS MEDICOS,470.7034,1.0,-398.4736,1339.8804,False
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION DE TECNOLOGIAS DE INFORMACION,776.3592,0.839,-261.1587,1813.8771,False
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION DE UNIDADES ACADEMICAS,38027.4104,0.0,9368.1133,66686.7075,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION DEL PROGRAMA DE FUTBOL AMERICANO,-1293.9577,0.3922,-2806.679,218.7636,False
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION DEL SISTEMA DE ESTUDIOS DE POSGRADO,6370.1744,0.0,4206.5898,8533.759,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION GENERAL ADMINISTRATIVA,6976.76,0.0,5449.9978,8503.5221,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION GENERAL DE PLANEACION Y PROYECTOS ESTRATEGICOS,6865.4983,0.0,5692.6399,8038.3566,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION GENERAL DE TECNOLOGÍAS Y DESARROLLO DIGITAL,3692.1284,0.0,2645.5088,4738.748,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION RESPONSABILIDAD SOCIAL UNIVERSITARIA (SS),19106.3004,0.0,7845.4575,30367.1433,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCION TECNICA DE LA RECTORIA,4105.8724,0.6246,-1010.3706,9222.1155,False
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCIÓN ADMINISTRATIVA DE LA SIID,16607.3579,0.0,11144.7245,22069.9913,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCIÓN DE ADMINISTRACIÓN DE CALIDAD,5740.0293,0.0002,1152.4642,10327.5944,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCIÓN DE DESARROLLO DE MODELOS TECNOLÓGICOS,15422.5714,0.0,9757.2918,21087.8509,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCIÓN DE DESARROLLO INSTITUCIONAL ACADÉMICO,6395.8615,0.0002,1279.6185,11512.1045,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCIÓN DE EDUCACIÓN DIGITAL,1859.8415,0.0007,315.7623,3403.9208,True
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCIÓN DE EDUCACIÓN INCLUSIVA,3908.45,0.996,-2242.604,10059.5039,False
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCIÓN DE EMPRENDIMIENTO Y DESARROLLO EMPRESARIAL,1900.3473,0.9999,-1423.5753,5224.2698,False
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCIÓN DE ESTUDIOS INCORPORADOS,-52.454,1.0,-3836.6928,3731.7847,False
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCIÓN DE FORMACIÓN INTEGRAL AL ESTUDIANTE,149.7101,1.0,-2523.2274,2822.6476,False
DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,DIRECCIÓN DE FORMACIÓN Y DESARROLLO PROFESIONAL,12507.5726,0.0,9552.3571,15462.7881,True
